mbbs_county,year,route,stop_num,species_code,count,observers,obs1,obs2,obs3,notes 
chatham,2002,5,15,KILL,1,Haven and Minna Wiley,,,,
chatham,2002,5,16,CHSW,3,Haven and Minna Wiley,,,,
chatham,2002,5,16,EAWP,1,Haven and Minna Wiley,,,,
chatham,2002,5,16,INBU,1,Haven and Minna Wiley,,,,
chatham,2002,5,16,MODO,1,Haven and Minna Wiley,,,,
chatham,2002,5,16,NOCA,1,Haven and Minna Wiley,,,,
chatham,2002,5,16,OVEN,2,Haven and Minna Wiley,,,,
chatham,2002,5,16,RBWO,1,Haven and Minna Wiley,,,,
chatham,2002,5,16,REVI,2,Haven and Minna Wiley,,,,
chatham,2002,5,16,SUTA,1,Haven and Minna Wiley,,,,
chatham,2002,5,16,WOTH,1,Haven and Minna Wiley,,,,
chatham,2002,5,16,YBCH,1,Haven and Minna Wiley,,,,
chatham,2002,5,17,AMRO,1,Haven and Minna Wiley,,,,
chatham,2002,5,17,EABL,1,Haven and Minna Wiley,,,,
chatham,2002,5,17,EAME,1,Haven and Minna Wiley,,,,
chatham,2002,5,17,EATO,1,Haven and Minna Wiley,,,,
chatham,2002,5,17,EAWP,2,Haven and Minna Wiley,,,,
chatham,2002,5,17,HOFI,1,Haven and Minna Wiley,,,,
chatham,2002,5,17,INBU,1,Haven and Minna Wiley,,,,
chatham,2002,5,17,MODO,1,Haven and Minna Wiley,,,,
chatham,2002,5,17,NOCA,2,Haven and Minna Wiley,,,,
chatham,2002,5,17,NOMO,3,Haven and Minna Wiley,,,,
chatham,2002,5,17,SUTA,1,Haven and Minna Wiley,,,,
chatham,2002,5,18,AGOL,3,Haven and Minna Wiley,,,,
chatham,2002,5,18,CARW,1,Haven and Minna Wiley,,,,
chatham,2002,5,18,CHSW,1,Haven and Minna Wiley,,,,
chatham,2002,5,18,EAME,1,Haven and Minna Wiley,,,,
chatham,2002,5,18,EAWP,1,Haven and Minna Wiley,,,,
chatham,2002,5,18,INBU,1,Haven and Minna Wiley,,,,
chatham,2002,5,18,NOMO,1,Haven and Minna Wiley,,,,
chatham,2002,5,18,REVI,1,Haven and Minna Wiley,,,,
chatham,2002,5,18,TUTI,3,Haven and Minna Wiley,,,,
chatham,2002,5,18,PRAW,1,Haven and Minna Wiley,,,,
chatham,2002,5,19,AMRO,1,Haven and Minna Wiley,,,,
chatham,2002,5,19,CARW,3,Haven and Minna Wiley,,,,
chatham,2002,5,19,COGR,2,Haven and Minna Wiley,,,,
chatham,2002,5,19,GCFL,1,Haven and Minna Wiley,,,,
chatham,2002,5,19,INBU,1,Haven and Minna Wiley,,,,
chatham,2002,5,19,NOMO,1,Haven and Minna Wiley,,,,
chatham,2002,5,19,SUTA,1,Haven and Minna Wiley,,,,
chatham,2002,5,19,YBCU,1,Haven and Minna Wiley,,,,
chatham,2002,5,20,INBU,1,Haven and Minna Wiley,,,,
chatham,2002,5,20,NOCA,2,Haven and Minna Wiley,,,,
chatham,2002,5,20,NOMO,2,Haven and Minna Wiley,,,,
chatham,2002,5,20,OROR,1,Haven and Minna Wiley,,,,
chatham,2002,5,20,RBWO,1,Haven and Minna Wiley,,,,
chatham,2002,5,20,TUTI,1,Haven and Minna Wiley,,,,
chatham,2002,5,20,YTVI,1,Haven and Minna Wiley,,,,
chatham,2002,5,20,YBCH,1,Haven and Minna Wiley,,,,
orange,2002,1,1,AMCR,4,Ginger Travis and Cathy Packer,,,,
orange,2002,1,1,CHSP,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,1,EAWP,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,1,NOCA,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,1,OVEN,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,2,AMCR,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,2,BLGR,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,2,INBU,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,2,NOCA,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,2,SCTA,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,3,AMCR,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,3,AMRO,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,3,BLGR,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,3,CHSW,3,Ginger Travis and Cathy Packer,,,,
orange,2002,1,3,COGR,7,Ginger Travis and Cathy Packer,,,,
orange,2002,1,3,EUST,3,Ginger Travis and Cathy Packer,,,,
orange,2002,1,3,NOMO,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,3,YBCU,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,4,AMCR,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,4,BARS,3,Ginger Travis and Cathy Packer,,,,
orange,2002,1,4,BLGR,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,4,CHSW,3,Ginger Travis and Cathy Packer,,,,
orange,2002,1,4,EUST,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,4,INBU,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,4,MODO,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,4,HOSP,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,5,AMCR,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,5,BGGN,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,5,BLGR,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,5,COGR,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,5,FISP,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,5,NOCA,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,6,AMCR,3,Ginger Travis and Cathy Packer,,,,
orange,2002,1,6,AMRO,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,6,BRTH,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,6,CARW,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,6,COGR,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,6,EUST,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,6,MODO,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,6,NOCA,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,6,NOMO,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,6,TUTI,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,7,MODO,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,7,NOCA,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,7,NOMO,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,7,REVI,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,8,AMCR,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,8,AGOL,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,8,BARS,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,8,CARW,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,8,EABL,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,8,EUST,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,8,INBU,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,8,WOTH,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,8,GRSP,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,8,ROPI,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,9,AMCR,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,9,BARS,4,Ginger Travis and Cathy Packer,,,,
orange,2002,1,9,CHSW,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,9,COGR,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,9,EAME,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,9,EUST,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,9,MODO,6,Ginger Travis and Cathy Packer,,,,
orange,2002,1,9,NOCA,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,9,YTVI,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,10,AMCR,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,10,COGR,3,Ginger Travis and Cathy Packer,,,,
orange,2002,1,10,EABL,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,10,EAWP,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,10,EUST,8,Ginger Travis and Cathy Packer,,,,
orange,2002,1,10,INBU,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,10,MODO,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,10,NOCA,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,10,NOMO,4,Ginger Travis and Cathy Packer,,,,
orange,2002,1,11,CHSW,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,11,EABL,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,11,EAWP,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,11,MODO,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,11,NOMO,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,11,TUTI,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,12,CARW,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,12,CHSP,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,12,DOWO,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,12,EAWP,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,12,MODO,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,12,RBWO,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,12,REVI,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,12,TUTI,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,13,AMCR,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,13,BHCO,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,13,BLJA,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,13,CARW,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,13,COYE,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,13,EAME,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,13,EAWP,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,13,NOCA,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,14,AMCR,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,14,AGOL,4,Ginger Travis and Cathy Packer,,,,
orange,2002,1,14,BLJA,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,14,INBU,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,14,NOCA,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,14,RBWO,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,14,TUTI,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,15,AMCR,3,Ginger Travis and Cathy Packer,,,,
orange,2002,1,15,BGGN,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,15,COGR,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,15,MODO,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,15,NOMO,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,15,OROR,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,15,RTHA,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,16,AMCR,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,16,CACH,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,16,EAME,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,16,EAWP,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,16,INBU,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,16,NOCA,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,16,OROR,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,16,TUTI,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,17,AMCR,3,Ginger Travis and Cathy Packer,,,,
orange,2002,1,17,AGOL,5,Ginger Travis and Cathy Packer,,,,
orange,2002,1,17,EABL,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,17,MODO,4,Ginger Travis and Cathy Packer,,,,
orange,2002,1,17,NOMO,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,17,TUTI,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,18,AMCR,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,18,BGGN,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,18,REVI,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,18,TUTI,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,18,BEKI,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,19,CHSP,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,19,EAME,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,19,INBU,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,19,MODO,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,19,RBWO,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,19,RWBL,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,19,TUTI,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,20,AGOL,2,Ginger Travis and Cathy Packer,,,,
orange,2002,1,20,BLJA,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,20,BRTH,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,20,EAME,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,20,EATO,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,20,INBU,1,Ginger Travis and Cathy Packer,,,,
orange,2002,1,20,MODO,1,Ginger Travis and Cathy Packer,,,,
orange,2002,2,1,EABL,1,Barbara Brooks,,,,
orange,2002,2,1,HOFI,1,Barbara Brooks,,,,
orange,2002,2,1,INBU,2,Barbara Brooks,,,,
orange,2002,2,1,NOCA,2,Barbara Brooks,,,,
orange,2002,2,1,EWPW,3,Barbara Brooks,,,,
orange,2002,2,2,BLVU,20,Barbara Brooks,,,,
orange,2002,2,2,CARW,1,Barbara Brooks,,,,
orange,2002,2,2,CHSP,1,Barbara Brooks,,,,
orange,2002,2,2,MODO,2,Barbara Brooks,,,,
orange,2002,2,2,NOCA,2,Barbara Brooks,,,,
orange,2002,2,2,PIWA,2,Barbara Brooks,,,,
orange,2002,2,3,CHSP,1,Barbara Brooks,,,,
orange,2002,2,3,COYE,1,Barbara Brooks,,,,
orange,2002,2,3,INBU,1,Barbara Brooks,,,,
orange,2002,2,3,MODO,2,Barbara Brooks,,,,
orange,2002,2,3,NOCA,1,Barbara Brooks,,,,
orange,2002,2,3,REVI,2,Barbara Brooks,,,,
orange,2002,2,3,WOTH,1,Barbara Brooks,,,,
orange,2002,2,4,AMCR,2,Barbara Brooks,,,,
orange,2002,2,4,COYE,2,Barbara Brooks,,,,
orange,2002,2,4,INBU,1,Barbara Brooks,,,,
orange,2002,2,4,MODO,2,Barbara Brooks,,,,
orange,2002,2,4,REVI,1,Barbara Brooks,,,,
orange,2002,2,4,TUTI,1,Barbara Brooks,,,,
orange,2002,2,4,WOTH,1,Barbara Brooks,,,,
orange,2002,2,5,AMCR,2,Barbara Brooks,,,,
orange,2002,2,5,INBU,1,Barbara Brooks,,,,
orange,2002,2,5,MODO,2,Barbara Brooks,,,,
orange,2002,2,5,REVI,1,Barbara Brooks,,,,
orange,2002,2,5,WOTH,2,Barbara Brooks,,,,
orange,2002,2,6,AMCR,5,Barbara Brooks,,,,
orange,2002,2,6,AMRO,2,Barbara Brooks,,,,
orange,2002,2,6,TUTI,2,Barbara Brooks,,,,
orange,2002,2,7,EABL,1,Barbara Brooks,,,,
orange,2002,2,7,CHSP,2,Barbara Brooks,,,,
orange,2002,2,7,MODO,1,Barbara Brooks,,,,
orange,2002,2,7,NOCA,2,Barbara Brooks,,,,
orange,2002,2,7,RTHU,2,Barbara Brooks,,,,
orange,2002,2,7,RBWO,1,Barbara Brooks,,,,
orange,2002,2,7,WOTH,1,Barbara Brooks,,,,
orange,2002,2,8,AMRO,1,Barbara Brooks,,,,
orange,2002,2,8,CARW,1,Barbara Brooks,,,,
orange,2002,2,8,CHSW,3,Barbara Brooks,,,,
orange,2002,2,8,EUST,2,Barbara Brooks,,,,
orange,2002,2,8,INBU,1,Barbara Brooks,,,,
orange,2002,2,8,MODO,2,Barbara Brooks,,,,
orange,2002,2,8,RBWO,1,Barbara Brooks,,,,
orange,2002,2,8,TUTI,1,Barbara Brooks,,,,
orange,2002,2,8,WOTH,1,Barbara Brooks,,,,
orange,2002,2,8,WITU,1,Barbara Brooks,,,,
orange,2002,2,9,EABL,1,Barbara Brooks,,,,
orange,2002,2,9,AMCR,1,Barbara Brooks,,,,
orange,2002,2,9,BLGR,2,Barbara Brooks,,,,
orange,2002,2,9,CHSW,2,Barbara Brooks,,,,
orange,2002,2,9,EAME,1,Barbara Brooks,,,,
orange,2002,2,9,EUST,1,Barbara Brooks,,,,
orange,2002,2,9,GRSP,1,Barbara Brooks,,,,
orange,2002,2,9,MODO,4,Barbara Brooks,,,,
orange,2002,2,9,RBWO,1,Barbara Brooks,,,,
orange,2002,2,10,AMCR,1,Barbara Brooks,,,,
orange,2002,2,10,INBU,2,Barbara Brooks,,,,
orange,2002,2,10,NOMO,1,Barbara Brooks,,,,
orange,2002,2,10,MODO,1,Barbara Brooks,,,,
orange,2002,2,10,REVI,1,Barbara Brooks,,,,
orange,2002,2,10,TUTI,1,Barbara Brooks,,,,
orange,2002,2,10,WITU,1,Barbara Brooks,,,,
orange,2002,2,11,AMCR,1,Barbara Brooks,,,,
orange,2002,2,11,EAWP,1,Barbara Brooks,,,,
orange,2002,2,11,EUST,7,Barbara Brooks,,,,
orange,2002,2,11,GCFL,1,Barbara Brooks,,,,
orange,2002,2,11,INBU,1,Barbara Brooks,,,,
orange,2002,2,11,MODO,3,Barbara Brooks,,,,
orange,2002,2,11,OROR,1,Barbara Brooks,,,,
orange,2002,2,11,TUTI,1,Barbara Brooks,,,,
orange,2002,2,12,AMCR,3,Barbara Brooks,,,,
orange,2002,2,12,CACH,1,Barbara Brooks,,,,
orange,2002,2,12,CARW,1,Barbara Brooks,,,,
orange,2002,2,12,HAWO,1,Barbara Brooks,,,,
orange,2002,2,12,MODO,2,Barbara Brooks,,,,
orange,2002,2,12,NOBO,1,Barbara Brooks,,,,
orange,2002,2,12,REVI,1,Barbara Brooks,,,,
orange,2002,2,13,HOFI,2,Barbara Brooks,,,,
orange,2002,2,13,MODO,1,Barbara Brooks,,,,
orange,2002,2,13,RBWO,1,Barbara Brooks,,,,
orange,2002,2,13,REVI,1,Barbara Brooks,,,,
orange,2002,2,13,WOTH,1,Barbara Brooks,,,,
orange,2002,2,13,WIFL,1,Barbara Brooks,,,,
orange,2002,2,14,AMCR,2,Barbara Brooks,,,,
orange,2002,2,14,BLGR,1,Barbara Brooks,,,,
orange,2002,2,14,CHSP,2,Barbara Brooks,,,,
orange,2002,2,14,HOFI,2,Barbara Brooks,,,,
orange,2002,2,14,TUTI,2,Barbara Brooks,,,,
orange,2002,2,15,AMCR,3,Barbara Brooks,,,,
orange,2002,2,15,AGOL,1,Barbara Brooks,,,,
orange,2002,2,15,CACH,1,Barbara Brooks,,,,
orange,2002,2,15,CHSP,1,Barbara Brooks,,,,
orange,2002,2,15,COGR,5,Barbara Brooks,,,,
orange,2002,2,15,MODO,1,Barbara Brooks,,,,
orange,2002,2,15,NOBO,1,Barbara Brooks,,,,
orange,2002,2,15,TUTI,2,Barbara Brooks,,,,
orange,2002,2,15,WOTH,1,Barbara Brooks,,,,
orange,2002,2,16,AMCR,1,Barbara Brooks,,,,
orange,2002,2,16,AGOL,1,Barbara Brooks,,,,
orange,2002,2,16,CACH,1,Barbara Brooks,,,,
orange,2002,2,16,DOWO,1,Barbara Brooks,,,,
orange,2002,2,16,INBU,1,Barbara Brooks,,,,
orange,2002,2,16,NOMO,1,Barbara Brooks,,,,
orange,2002,2,16,MODO,3,Barbara Brooks,,,,
orange,2002,2,16,NOBO,1,Barbara Brooks,,,,
orange,2002,2,16,WOTH,1,Barbara Brooks,,,,
orange,2002,2,16,NOCA,1,Barbara Brooks,,,,
orange,2002,2,17,AMCR,1,Barbara Brooks,,,,
orange,2002,2,17,AGOL,3,Barbara Brooks,,,,
orange,2002,2,17,BLGR,1,Barbara Brooks,,,,
orange,2002,2,17,CARW,1,Barbara Brooks,,,,
orange,2002,2,17,CHSP,2,Barbara Brooks,,,,
orange,2002,2,17,EAME,1,Barbara Brooks,,,,
orange,2002,2,17,GRSP,1,Barbara Brooks,,,,
orange,2002,2,17,INBU,2,Barbara Brooks,,,,
orange,2002,2,17,NOMO,1,Barbara Brooks,,,,
orange,2002,2,18,BLJA,1,Barbara Brooks,,,,
orange,2002,2,18,INBU,2,Barbara Brooks,,,,
orange,2002,2,18,MODO,1,Barbara Brooks,,,,
orange,2002,2,18,NOCA,2,Barbara Brooks,,,,
orange,2002,2,18,OVEN,1,Barbara Brooks,,,,
orange,2002,2,18,REVI,1,Barbara Brooks,,,,
orange,2002,2,18,TUVU,8,Barbara Brooks,,,,
orange,2002,2,19,GRCA,1,Barbara Brooks,,,,
orange,2002,2,19,CARW,2,Barbara Brooks,,,,
orange,2002,2,19,CHSP,1,Barbara Brooks,,,,
orange,2002,2,19,GCFL,1,Barbara Brooks,,,,
orange,2002,2,19,INBU,2,Barbara Brooks,,,,
orange,2002,2,19,RBWO,2,Barbara Brooks,,,,
orange,2002,2,19,REVI,2,Barbara Brooks,,,,
orange,2002,2,20,CARW,1,Barbara Brooks,,,,
orange,2002,2,20,CHSP,2,Barbara Brooks,,,,
orange,2002,2,20,CHSW,1,Barbara Brooks,,,,
orange,2002,2,20,COGR,1,Barbara Brooks,,,,
orange,2002,2,20,NOCA,1,Barbara Brooks,,,,
orange,2002,2,20,EATO,1,Barbara Brooks,,,,
orange,2002,2,20,TUVU,1,Barbara Brooks,,,,
orange,2002,3,1,EAWP,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,1,NOMO,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,1,AMRO,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,1,EABL,2,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,1,CHSP,3,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,2,AMCR,6,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,2,AMRO,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,2,EABL,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,2,NOCA,2,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,2,BLGR,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,2,CHSP,2,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,3,AMCR,2,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,3,TUTI,2,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,3,CARW,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,3,AMRO,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,3,EATO,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,3,CHSP,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,4,MODO,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,4,RBWO,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,4,AMCR,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,4,CACH,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,4,BRTH,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,4,BGGN,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,4,REVI,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,4,PIWA,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,4,OVEN,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,4,NOCA,2,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,4,INBU,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,5,RBWO,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,5,AMCR,4,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,5,WBNU,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,5,NOMO,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,5,BGGN,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,5,EABL,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,5,REVI,2,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,5,HOFI,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,5,INBU,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,5,EATO,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,5,YBCH,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,5,NOBO,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,6,MODO,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,6,RBWO,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,6,AMCR,2,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,6,WBNU,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,6,CARW,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,6,PIWA,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,6,INBU,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,6,CHSP,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,7,RBWO,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,7,BLJA,2,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,7,AMCR,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,7,BGGN,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,7,AMRO,2,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,7,REVI,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,7,AGOL,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,7,NOCA,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,7,INBU,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,7,CHSP,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,7,MODO,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,7,RBWO,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,7,AMCR,3,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,7,CARW,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,7,BGGN,2,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,7,NOCA,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,7,EATO,2,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,7,YTVI,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,7,PRAW,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,8,MODO,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,8,RBWO,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,8,AMCR,3,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,8,CARW,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,8,BGGN,2,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,8,INBU,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,8,EATO,2,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,8,NOBO,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,8,YBCH,1,Kate Finlayson and Karen Piplani,,,,
orange,2002,3,9,RBWO,1,Kate Finlayson and Karen Piplani,,,,
